CodigoFaculdade;CodigoCurso;CNAEF_1D;CNAEF_1D_Nome;CNAEF_2D;CNAEF_2D_Nome;CNAEF_3D;CNAEF_3D_Nome
3083;2244;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;521;Metalurgia e Metalomecânica
3083;6297;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;522;Electricidade e Energia
3083;6815;500;Engenharia, Indústrias Transformadoras e Construção;540;Indústrias Transformadoras;541;Indústrias Alimentares
3083;9087;500;Engenharia, Indústrias Transformadoras e Construção;540;Indústrias Transformadoras;541;Indústrias Alimentares
3083;9089;500;Engenharia, Indústrias Transformadoras e Construção;580;Arquitectura e Construção;582;Construção Civil e Engenharia Civil
3083;9123;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;521;Metalurgia e Metalomecânica
3083;9128;500;Engenharia, Indústrias Transformadoras e Construção;580;Arquitectura e Construção;581;Arquitectura e Urbanismo
3083;9250;400;Ciências, Matemática e Informática;480;Informática;481;Ciências Informáticas
3083;9503;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;522;Electricidade e Energia
3084;0658;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
3084;2857;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
3087;1568;800;Serviços;810;Serviços Pessoais;811;Hotelaria e Restauração
3087;1792;800;Serviços;810;Serviços Pessoais;812;Turismo e Lazer
3087;1792;800;Serviços;810;Serviços Pessoais;812;Turismo e Lazer
3087;1951;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
3087;9147;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
3087;9173;800;Serviços;810;Serviços Pessoais;811;Hotelaria e Restauração
3087;9254;800;Serviços;810;Serviços Pessoais;812;Turismo e Lazer
3087;9383;800;Serviços;810;Serviços Pessoais;812;Turismo e Lazer
3091;0107;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
3091;0110;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
3091;0182;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;143;Formação de Educadores de Infância
3091;0625;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;143;Formação de Educadores de Infância
3091;0658;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
3091;0676;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
3091;0707;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
3091;1045;700;Saúde e Protecção Social;760;Serviços Sociais;762;Trabalho Social e Orientação
3091;1106;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
3091;1106;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
3091;1114;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
3091;1114;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
3091;1173;800;Serviços;810;Serviços Pessoais;813;Desporto
3091;1647;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
3091;1649;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
3091;1653;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
3091;1655;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
3091;1792;800;Serviços;810;Serviços Pessoais;812;Turismo e Lazer
3091;2855;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;143;Formação de Educadores de Infância
3091;2857;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
3091;6043;800;Serviços;810;Serviços Pessoais;813;Desporto
3091;6915;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
3091;6925;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
3091;8339;200;Artes e Humanidades;210;Artes;213;Áudio-Visuais e Produção dos Media
3091;9005;700;Saúde e Protecção Social;760;Serviços Sociais;762;Trabalho Social e Orientação
3091;9563;800;Serviços;810;Serviços Pessoais;813;Desporto
3091;9651;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
3091;9652;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
3091;9853;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
3092;0078;400;Ciências, Matemática e Informática;480;Informática;481;Ciências Informáticas
3092;0303;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;521;Metalurgia e Metalomecânica
3092;0307;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;521;Metalurgia e Metalomecânica
3092;0339;500;Engenharia, Indústrias Transformadoras e Construção;580;Arquitectura e Construção;581;Arquitectura e Urbanismo
3092;0341;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;341;Comércio
3092;0444;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
3092;0445;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
3092;0746;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;346;Secretariado e Trabalho Administrativo
3092;1135;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;344;Contabilidade e Fiscalidade
3092;1245;500;Engenharia, Indústrias Transformadoras e Construção;580;Arquitectura e Construção;582;Construção Civil e Engenharia Civil
3092;1245;500;Engenharia, Indústrias Transformadoras e Construção;580;Arquitectura e Construção;582;Construção Civil e Engenharia Civil
3092;1315;800;Serviços;850;Protecção do Ambiente;851;Tecnologia de Protecção do Ambiente
3092;1452;500;Engenharia, Indústrias Transformadoras e Construção;480;Informática;523;Electrónica e Automação
3092;1452;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;523;Electrónica e Automação
3092;1463;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;521;Metalurgia e Metalomecânica
3092;1463;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;521;Metalurgia e Metalomecânica
3092;1509;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
3092;1509;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
3092;1549;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;341;Comércio
3092;1621;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
3092;1730;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;346;Secretariado e Trabalho Administrativo
3092;1730;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;346;Secretariado e Trabalho Administrativo
3092;2390;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
3092;9056;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;344;Contabilidade e Fiscalidade
3092;9072;200;Artes e Humanidades;210;Artes;214;Design
3092;9089;500;Engenharia, Indústrias Transformadoras e Construção;580;Arquitectura e Construção;582;Construção Civil e Engenharia Civil
3092;9099;800;Serviços;850;Protecção do Ambiente;851;Tecnologia de Protecção do Ambiente
3092;9119;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;523;Electrónica e Automação
3092;9123;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;521;Metalurgia e Metalomecânica
3092;9128;500;Engenharia, Indústrias Transformadoras e Construção;580;Arquitectura e Construção;581;Arquitectura e Urbanismo
3092;9147;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
3092;9157;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
3092;9205;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
3092;9234;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;346;Secretariado e Trabalho Administrativo
3092;9295;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
3092;9855;800;Serviços;850;Protecção do Ambiente;851;Tecnologia de Protecção do Ambiente
3092;M210;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
3093;0676;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
3094;0078;400;Ciências, Matemática e Informática;480;Informática;481;Ciências Informáticas
3095;1795;800;Serviços;810;Serviços Pessoais;812;Turismo e Lazer
3095;9173;800;Serviços;810;Serviços Pessoais;811;Hotelaria e Restauração
3095;9255;800;Serviços;810;Serviços Pessoais;812;Turismo e Lazer
3095;9484;800;Serviços;810;Serviços Pessoais;811;Hotelaria e Restauração
3101;0182;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;143;Formação de Educadores de Infância
3101;0625;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;143;Formação de Educadores de Infância
3101;0658;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
3101;0664;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
3101;0707;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
3101;0731;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
3101;1111;300;Ciências Sociais, Comércio e Direito;320;Informação e Jornalismo;329;Informação e Jornalismo - programas não classificados noutra área de formação
3101;1639;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
3101;1647;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
3101;1649;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
3101;1651;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
3101;1655;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
3101;1710;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
3101;1710;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
3101;1733;700;Saúde e Protecção Social;760;Serviços Sociais;762;Trabalho Social e Orientação
3101;1792;800;Serviços;810;Serviços Pessoais;812;Turismo e Lazer
3101;2855;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;143;Formação de Educadores de Infância
3101;2857;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
3101;6031;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;142;Ciências da Educação
3101;6914;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;143;Formação de Educadores de Infância
3101;6915;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
3101;6925;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
3101;8476;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
3101;9084;700;Saúde e Protecção Social;760;Serviços Sociais;762;Trabalho Social e Orientação
3101;9238;700;Saúde e Protecção Social;760;Serviços Sociais;762;Trabalho Social e Orientação
3101;9466;200;Artes e Humanidades;210;Artes;212;Artes do Espectáculo
3101;9492;200;Artes e Humanidades;220;Humanidades;222;Línguas e Literaturas Estrangeiras
3101;9719;300;Ciências Sociais, Comércio e Direito;320;Informação e Jornalismo;329;Informação e Jornalismo - programas não classificados noutra área de formação
3101;9797;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
3101;9809;800;Serviços;810;Serviços Pessoais;812;Turismo e Lazer
3101;9851;800;Serviços;810;Serviços Pessoais;813;Desporto
3101;9853;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)
